"id";"nhl_player_id";"type";"year";"team";"league";"gpi";"w";"l";"t";"otl";"min";"so";"ga";"sha";"gaa";"svpct";"created";"modified"
"920";"201";"regular";"2002";"Philadelphia";"AHL";"42";"18";"19";"4";NULL;"2478";"4";"103";"1102";"2.49";"0.907";"2010-10-15 08:53:05";NULL
"921";"201";"regular";"2001";"Philadelphia";"NHL";"1";"0";"1";"0";NULL;"60";"0";"4";"29";"4.00";"0.862";"2010-10-15 08:53:05";NULL
"922";"201";"regular";"2001";"Philadelphia";"AHL";"35";"13";"15";"7";NULL;"2079";"2";"70";"942";"2.02";"0.926";"2010-10-15 08:53:05";NULL
"923";"201";"regular";"2000";"Philadelphia";"AHL";"58";"22";"27";"4";NULL;"3117";"2";"148";"1624";"2.85";"0.909";"2010-10-15 08:53:05";NULL
"924";"201";"regular";"1999";"Philadelphia";"AHL";"51";"26";"18";"2";NULL;"2830";"1";"143";"1516";"3.03";"0.906";"2010-10-15 08:53:05";NULL
"925";"201";"regular";"1998";"Grand Rapids";"IHL";"50";"18";"21";"5";NULL;"2740";"3";"144";"1362";"3.15";"0.894";"2010-10-15 08:53:05";NULL
"926";"201";"regular";"1997";"Philadelphia";"AHL";"51";"31";"11";"7";NULL;"2960";"0";"145";"1492";"2.94";"0.903";"2010-10-15 08:53:05";NULL
"927";"201";"regular";"1996";"Philadelphia";"AHL";"54";"31";"12";"7";NULL;"3007";"0";"145";"1602";"2.89";"0.909";"2010-10-15 08:53:05";NULL
"928";"201";"regular";"1995";"Hershey";"AHL";"48";"21";"18";"6";NULL;"2680";"0";"149";"1418";"3.34";"0.895";"2010-10-15 08:53:05";NULL
"929";"201";"regular";"1994";"Hershey";"AHL";"19";"5";"7";"3";NULL;"919";"0";"60";"454";"3.91";"0.868";"2010-10-15 08:53:05";NULL
"930";"201";"regular";"1994";"Johnstown";"ECHL";"16";"7";"6";"1";NULL;"897";"0";"55";NULL;"3.68";NULL;"2010-10-15 08:53:05";NULL
"931";"201";"regular";"1993";"Hershey";"AHL";"1";"0";"0";"0";NULL;"18";"0";"1";"9";"3.33";"0.889";"2010-10-15 08:53:05";NULL
"932";"201";"regular";"1993";"RPI";"ECAC";"27";"16";"7";"4";NULL;"1570";"0";"88";NULL;"3.36";NULL;"2010-10-15 08:53:05";NULL
"933";"201";"regular";"1992";"RPI";"ECAC";"31";"19";"9";"3";NULL;"1801";"0";"88";NULL;"2.93";NULL;"2010-10-15 08:53:05";NULL
"934";"201";"regular";"1991";"RPI";"ECAC";"28";"11";"11";"3";NULL;"1532";"0";"96";NULL;"3.76";NULL;"2010-10-15 08:53:05";NULL
"935";"201";"regular";"1990";"RPI";"ECAC";"18";"9";"8";"0";NULL;"1032";"0";"71";NULL;"4.13";NULL;"2010-10-15 08:53:05";NULL
"936";"201";"regular";"1989";"Estevan";"SJHL";"46";"21";"19";"4";NULL;"2707";"1";"150";NULL;"3.32";NULL;"2010-10-15 08:53:05";NULL
"937";"201";"playoff";"2004";"Philadelphia";"AHL";"2";"1";"0";NULL;NULL;"25";"0";"0";"5";"0.00";"1.000";"2010-10-15 08:53:05";NULL
"938";"201";"playoff";"2001";"Philadelphia";"AHL";"5";"2";"3";NULL;NULL;"298";"0";"13";"156";"2.62";"0.917";"2010-10-15 08:53:05";NULL
"939";"201";"playoff";"2000";"Philadelphia";"AHL";"10";"5";"5";NULL;NULL;"631";"1";"23";"310";"2.19";"0.926";"2010-10-15 08:53:05";NULL
"940";"201";"playoff";"1999";"Philadelphia";"AHL";"5";"2";"3";NULL;NULL;"298";"0";"15";"192";"3.02";"0.922";"2010-10-15 08:53:06";NULL
"941";"201";"playoff";"1997";"Philadelphia";"AHL";"20";"15";"5";NULL;NULL;"1193";"3";"48";"656";"2.41";"0.927";"2010-10-15 08:53:06";NULL
"942";"201";"playoff";"1996";"Philadelphia";"AHL";"10";"6";"4";NULL;NULL;"620";"1";"20";"307";"1.94";"0.935";"2010-10-15 08:53:06";NULL
"943";"201";"playoff";"1995";"Hershey";"AHL";"1";"0";"1";NULL;NULL;"60";"0";"4";NULL;"4.00";NULL;"2010-10-15 08:53:06";NULL
"944";"201";"playoff";"1994";"Johnstown";"ECHL";"3";"0";"2";NULL;NULL;"145";"0";"11";NULL;"4.55";NULL;"2010-10-15 08:53:06";NULL
"945";"202";"regular";"2009";"Dusseldorf";"Ger";"54";"27";"25";NULL;NULL;"3179";"2";"130";"1669";"2.45";"0.922";"2010-10-15 08:53:06";NULL
"946";"202";"regular";"2008";"Philadelphia";"AHL";"23";"10";"10";NULL;"1";"1252";"0";"70";"675";"3.36";"0.896";"2010-10-15 08:53:06";NULL
"947";"202";"regular";"2007";"Los Angeles";"NHL";"19";"5";"6";NULL;"1";"828";"0";"44";"385";"3.19";"0.886";"2010-10-15 08:53:06";NULL
"948";"202";"regular";"2007";"Portland";"AHL";"11";"6";"4";NULL;"0";"645";"3";"18";"291";"1.67";"0.938";"2010-10-15 08:53:06";NULL
"949";"202";"regular";"2007";"Manchester";"AHL";"1";"0";"0";NULL;"0";"9";"0";"4";"7";"27.69";"0.429";"2010-10-15 08:53:06";NULL
"950";"202";"regular";"2006";"Toronto";"NHL";"20";"3";"5";NULL;"2";"804";"0";"46";"371";"3.43";"0.876";"2010-10-15 08:53:06";NULL
"951";"202";"regular";"2005";"Toronto";"NHL";"11";"9";"0";NULL;"2";"677";"1";"25";"330";"2.22";"0.924";"2010-10-15 08:53:06";NULL
"952";"202";"regular";"2005";"Toronto";"AHL";"46";"19";"18";NULL;"2";"2491";"2";"126";"1253";"3.04";"0.899";"2010-10-15 08:53:06";NULL
"953";"202";"regular";"2004";"St. John's";"AHL";"23";"12";"9";"0";NULL;"1336";"3";"64";"806";"2.87";"0.921";"2010-10-15 08:53:06";NULL
"954";"202";"regular";"2003";"Pittsburgh";"NHL";"22";"7";"9";"0";NULL;"1067";"1";"53";"574";"2.98";"0.908";"2010-10-15 08:53:06";NULL
"955";"202";"regular";"2003";"WB/Scranton";"AHL";"13";"4";"5";"2";NULL;"670";"0";"31";"314";"2.78";"0.901";"2010-10-15 08:53:06";NULL
"956";"202";"regular";"2002";"Pittsburgh";"NHL";"21";"6";"13";"0";NULL;"1132";"1";"59";"589";"3.13";"0.900";"2010-10-15 08:53:06";NULL
"957";"202";"regular";"2002";"WB/Scranton";"AHL";"16";"8";"6";"1";NULL;"919";"3";"29";"462";"1.89";"0.937";"2010-10-15 08:53:06";NULL
"958";"202";"regular";"2001";"Pittsburgh";"NHL";"21";"3";"12";"1";NULL;"1094";"0";"65";"537";"3.56";"0.879";"2010-10-15 08:53:06";NULL
"959";"202";"regular";"2000";"Pittsburgh";"NHL";"36";"20";"14";"1";NULL;"2050";"0";"107";"973";"3.13";"0.890";"2010-10-15 08:53:06";NULL
"960";"202";"regular";"1999";"Pittsburgh";"NHL";"51";"23";"21";"3";NULL;"2789";"2";"120";"1392";"2.58";"0.914";"2010-10-15 08:53:06";NULL
"961";"202";"regular";"1999";"WB/Scranton";"AHL";"11";"2";"8";"0";NULL;"538";"0";"39";"300";"4.35";"0.870";"2010-10-15 08:53:06";NULL
"962";"202";"regular";"1998";"Pittsburgh";"NHL";"17";"4";"3";"6";NULL;"756";"2";"28";"304";"2.22";"0.908";"2010-10-15 08:53:06";NULL
"963";"202";"regular";"1998";"Kansas City";"IHL";"13";"5";"7";"1";NULL;"751";"0";"41";"412";"3.28";"0.900";"2010-10-15 08:53:06";NULL
"964";"202";"regular";"1997";"Syracuse";"AHL";"8";"2";"4";"1";NULL;"380";"0";"26";"179";"4.11";"0.855";"2010-10-15 08:53:06";NULL
"965";"202";"regular";"1997";"Dayton";"ECHL";"21";"15";"2";"2";NULL;"1177";"1";"59";NULL;"3.01";NULL;"2010-10-15 08:53:06";NULL
"966";"202";"regular";"1996";"Laval";"QMJHL";"11";"2";"6";"1";NULL;"532";"0";"41";"405";"4.62";"0.899";"2010-10-15 08:53:06";NULL
"967";"202";"regular";"1996";"Moncton";"QMJHL";"22";"9";"12";"0";NULL;"1252";"1";"67";"857";"3.21";"0.922";"2010-10-15 08:53:07";NULL
"968";"202";"regular";"1996";"Sherbrooke";"QMJHL";"4";"3";"1";"0";NULL;"249";"0";"8";"122";"1.93";"0.934";"2010-10-15 08:53:07";NULL
"969";"202";"regular";"1995";"Sherbrooke";"QMJHL";"40";"18";"14";"2";NULL;"2140";"0";"127";NULL;"3.57";"0.887";"2010-10-15 08:53:07";NULL
"970";"202";"regular";"1994";"Sherbrooke";"QMJHL";"27";"13";"10";"1";NULL;"1287";"1";"73";NULL;"3.40";NULL;"2010-10-15 08:53:07";NULL
"971";"202";"regular";"1993";"Mtl-Bourassa";"QAAA";"27";"14";"13";"0";NULL;"1524";"1";"96";NULL;"3.78";NULL;"2010-10-15 08:53:07";NULL
"972";"202";"playoff";"2009";"Dusseldorf";"Ger";"3";"0";"3";NULL;NULL;"174";"0";"11";NULL;"3.78";NULL;"2010-10-15 08:53:07";NULL
"973";"202";"playoff";"2008";"Philadelphia";"AHL";"1";"0";"1";NULL;NULL;"58";"0";"1";"30";"1.03";"0.967";"2010-10-15 08:53:07";NULL
"974";"202";"playoff";"2007";"Portland";"AHL";"12";"9";"3";NULL;NULL;"757";"0";"29";"359";"2.30";"0.919";"2010-10-15 08:53:07";NULL
"975";"202";"playoff";"2005";"Toronto";"AHL";"5";"1";"4";NULL;NULL;"359";"0";"17";"205";"2.84";"0.917";"2010-10-15 08:53:07";NULL
"976";"202";"playoff";"2004";"St. John's";"AHL";"1";"0";"0";NULL;NULL;"47";"0";"1";"23";"1.27";"0.957";"2010-10-15 08:53:07";NULL
"977";"202";"playoff";"2002";"WB/Scranton";"AHL";"6";"3";"3";NULL;NULL;"356";"0";"12";"172";"2.02";"0.930";"2010-10-15 08:53:07";NULL
"978";"202";"playoff";"2000";"Pittsburgh";"NHL";"1";"0";"0";NULL;NULL;"1";"0";"0";"0";"0.00";NULL;"2010-10-15 08:53:07";NULL
"979";"202";"playoff";"1997";"Dayton";"ECHL";"3";"1";"1";NULL;NULL;"142";"0";"4";NULL;"1.69";NULL;"2010-10-15 08:53:07";NULL
"980";"202";"playoff";"1995";"Sherbrooke";"QMJHL";"4";"1";"3";NULL;NULL;"238";"0";"23";NULL;"5.55";NULL;"2010-10-15 08:53:07";NULL
"981";"202";"playoff";"1994";"Sherbrooke";"QMJHL";"3";"1";"2";NULL;NULL;"185";"0";"11";NULL;"3.57";NULL;"2010-10-15 08:53:07";NULL
"982";"202";"playoff";"1993";"Mtl-Bourassa";"QAAA";"4";"1";"3";NULL;NULL;"222";"0";"19";NULL;"5.14";NULL;"2010-10-15 08:53:07";NULL
"983";"204";"regular";"2005";"NY Islanders";"NHL";"20";"4";"13";NULL;"1";"1096";"0";"68";"595";"3.72";"0.886";"2010-10-15 08:53:08";NULL
"984";"204";"regular";"2005";"Bridgeport";"AHL";"1";"1";"0";NULL;"0";"60";"0";"1";"30";"1.00";"0.967";"2010-10-15 08:53:08";NULL
"985";"204";"regular";"2004";"St. Petersburg";"Rus";"16";NULL;NULL;NULL;NULL;"893";"1";"41";NULL;"2.75";NULL;"2010-10-15 08:53:08";NULL
"986";"204";"regular";"2003";"NY Islanders";"NHL";"39";"14";"15";"5";NULL;"2015";"1";"94";"932";"2.80";"0.899";"2010-10-15 08:53:08";NULL
"987";"204";"regular";"2002";"NY Islanders";"NHL";"43";"16";"17";"5";NULL;"2390";"1";"92";"1120";"2.31";"0.918";"2010-10-15 08:53:08";NULL
"988";"204";"regular";"2001";"NY Islanders";"NHL";"25";"10";"7";"2";NULL;"1217";"2";"55";"549";"2.71";"0.900";"2010-10-15 08:53:08";NULL
"989";"204";"regular";"2000";"Pittsburgh";"NHL";"35";"14";"15";"4";NULL;"2032";"3";"101";"1014";"2.98";"0.900";"2010-10-15 08:53:08";NULL
"990";"204";"regular";"2000";"WB/Scranton";"AHL";"3";"2";"1";"0";NULL;"178";"0";"7";"87";"2.36";"0.920";"2010-10-15 08:53:08";NULL
"991";"204";"regular";"1999";"Vancouver";"NHL";"32";"10";"15";"3";NULL;"1712";"0";"76";"775";"2.66";"0.902";"2010-10-15 08:53:08";NULL
"992";"204";"regular";"1998";"Vancouver";"NHL";"65";"20";"31";"8";NULL;"3501";"6";"171";"1715";"2.93";"0.900";"2010-10-15 08:53:08";NULL
"993";"204";"regular";"1997";"Vancouver";"NHL";"12";"3";"6";"0";NULL;"504";"0";"26";"262";"3.10";"0.901";"2010-10-15 08:53:08";NULL
"994";"204";"regular";"1997";"Philadelphia";"NHL";"29";"14";"9";"4";NULL;"1651";"1";"67";"682";"2.43";"0.902";"2010-10-15 08:53:08";NULL
"995";"204";"regular";"1997";"United States";"WC";"5";"1";"2";"1";NULL;"260";"0";"12";NULL;"2.77";NULL;"2010-10-15 08:53:08";NULL
"996";"204";"regular";"1996";"Philadelphia";"NHL";"35";"14";"8";"8";NULL;"1884";"2";"79";"816";"2.52";"0.903";"2010-10-15 08:53:08";NULL
"997";"204";"regular";"1995";"Philadelphia";"NHL";"26";"12";"8";"4";NULL;"1437";"0";"69";"648";"2.88";"0.894";"2010-10-15 08:53:08";NULL
"998";"204";"regular";"1994";"Quebec";"NHL";"2";"1";"1";"0";NULL;"119";"0";"11";"63";"5.55";"0.825";"2010-10-15 08:53:08";NULL
"999";"204";"regular";"1994";"Cornwall";"AHL";"62";"32";"20";"7";NULL;"3558";"3";"162";"1615";"2.73";"0.900";"2010-10-15 08:53:08";NULL
"1000";"204";"regular";"1993";"Quebec";"NHL";"5";"3";"2";"0";NULL;"279";"0";"16";"127";"3.44";"0.874";"2010-10-15 08:53:08";NULL
"1001";"204";"regular";"1993";"Cornwall";"AHL";"16";"6";"5";"3";NULL;"927";"0";"51";"468";"3.30";"0.891";"2010-10-15 08:53:08";NULL
"1002";"204";"regular";"1993";"Olympic Team";"USA";"5";"1";"3";"1";NULL;"299";"0";"17";NULL;"3.41";NULL;"2010-10-15 08:53:08";NULL
"1003";"204";"regular";"1993";"National Team";"USA";"23";"13";"5";"3";NULL;"1324";"1";"71";NULL;"3.22";NULL;"2010-10-15 08:53:09";NULL
"1004";"204";"regular";"1992";"Maine";"HE";"23";"21";"0";"1";NULL;"1210";"1";"42";NULL;"2.08";NULL;"2010-10-15 08:53:09";NULL
"1005";"204";"regular";"1991";"Maine";"HE";"31";"25";"4";"2";NULL;"1792";"2";"73";NULL;"2.44";NULL;"2010-10-15 08:53:09";NULL
"1006";"204";"regular";"1990";"Maine";"HE";"25";"18";"4";"0";NULL;"1290";"2";"64";NULL;"2.98";NULL;"2010-10-15 08:53:09";NULL
"1007";"204";"regular";"1988";"Maine";"HE";"5";"2";"2";"0";NULL;"241";"1";"14";NULL;"3.49";NULL;"2010-10-15 08:53:09";NULL
"1008";"204";"regular";"1986";"Mt. St. Charles";"HS";"30";NULL;NULL;NULL;NULL;"1795";"10";"53";NULL;"1.77";NULL;"2010-10-15 08:53:09";NULL
"1009";"204";"playoff";"2002";"NY Islanders";"NHL";"5";"1";"4";NULL;NULL;"305";"1";"12";"134";"2.36";"0.910";"2010-10-15 08:53:09";NULL
"1010";"204";"playoff";"2001";"NY Islanders";"NHL";"1";"0";"0";NULL;NULL;"26";"0";"2";"19";"4.71";"0.895";"2010-10-15 08:53:09";NULL
"1011";"204";"playoff";"1996";"Philadelphia";"NHL";"12";"8";"4";NULL;NULL;"699";"0";"33";"338";"2.83";"0.902";"2010-10-15 08:53:09";NULL
"1012";"204";"playoff";"1995";"Philadelphia";"NHL";"1";"0";"0";NULL;NULL;"1";"0";"0";"0";"0.00";NULL;"2010-10-15 08:53:09";NULL
"1013";"204";"playoff";"1994";"Quebec";"NHL";"1";"0";"0";NULL;NULL;"9";"0";"1";"4";"6.67";"0.750";"2010-10-15 08:53:09";NULL
"1014";"204";"playoff";"1994";"Cornwall";"AHL";"8";"4";"3";NULL;NULL;"402";"2";"14";"252";"2.09";"0.944";"2010-10-15 08:53:09";NULL
"1015";"204";"playoff";"1993";"Cornwall";"AHL";"13";"8";"5";NULL;NULL;"790";"0";"42";"395";"3.19";"0.894";"2010-10-15 08:53:09";NULL
"1016";"227";"regular";"2002";"St. Louis";"NHL";"6";"1";"4";"0";NULL;"293";"1";"16";"132";"3.28";"0.879";"2010-10-15 08:53:46";NULL
"1017";"227";"regular";"2001";"Toronto";"NHL";"4";"2";"2";"0";NULL;"219";"0";"10";"110";"2.74";"0.909";"2010-10-15 08:53:46";NULL
"1018";"227";"regular";"2001";"Carolina";"NHL";"34";"13";"12";"5";NULL;"1908";"2";"83";"886";"2.61";"0.906";"2010-10-15 08:53:46";NULL
"1019";"227";"regular";"2001";"United States";"Olympic";"1";"1";"0";"0";NULL;"60";"0";"1";"13";"1.00";"0.923";"2010-10-15 08:53:46";NULL
"1020";"227";"regular";"1999";"Ottawa";"NHL";"7";"3";"4";"0";NULL;"418";"0";"22";"182";"3.16";"0.879";"2010-10-15 08:53:46";NULL
"1021";"227";"regular";"1999";"Pittsburgh";"NHL";"18";"5";"7";"2";NULL;"870";"1";"46";"386";"3.17";"0.881";"2010-10-15 08:53:46";NULL
"1022";"227";"regular";"1998";"Pittsburgh";"NHL";"43";"19";"16";"3";NULL;"2306";"4";"98";"993";"2.55";"0.901";"2010-10-15 08:53:46";NULL
"1023";"227";"regular";"1997";"Pittsburgh";"NHL";"63";"31";"14";"13";NULL;"3542";"7";"122";"1556";"2.07";"0.922";"2010-10-15 08:53:46";NULL
"1024";"227";"regular";"1996";"Pittsburgh";"NHL";"5";"0";"5";"0";NULL;"270";"0";"26";"186";"5.78";"0.860";"2010-10-15 08:53:46";NULL
"1025";"227";"regular";"1995";"Pittsburgh";"NHL";"49";"29";"16";"2";NULL;"2799";"2";"160";"1626";"3.43";"0.902";"2010-10-15 08:53:46";NULL
"1026";"227";"regular";"1994";"Pittsburgh";"NHL";"2";"0";"1";"1";NULL;"125";"0";"8";"75";"3.84";"0.893";"2010-10-15 08:53:46";NULL
"1027";"227";"regular";"1993";"Pittsburgh";"NHL";"44";"22";"15";"5";NULL;"2482";"2";"139";"1304";"3.36";"0.893";"2010-10-15 08:53:46";NULL
"1028";"227";"regular";"1992";"Pittsburgh";"NHL";"63";"43";"14";"5";NULL;"3702";"4";"186";"1885";"3.01";"0.901";"2010-10-15 08:53:46";NULL
"1029";"227";"regular";"1991";"Pittsburgh";"NHL";"57";"25";"22";"9";NULL;"3329";"1";"196";"1702";"3.53";"0.885";"2010-10-15 08:53:46";NULL
"1030";"227";"regular";"1990";"Pittsburgh";"NHL";"48";"27";"16";"3";NULL;"2754";"1";"165";"1579";"3.59";"0.896";"2010-10-15 08:53:46";NULL
"1031";"227";"regular";"1989";"Pittsburgh";"NHL";"24";"7";"12";"3";NULL;"1294";"0";"101";"748";"4.68";"0.865";"2010-10-15 08:53:46";NULL
"1032";"227";"regular";"1988";"Pittsburgh";"NHL";"44";"18";"15";"7";NULL;"2406";"0";"162";"1445";"4.04";"0.888";"2010-10-15 08:53:46";NULL
"1033";"227";"regular";"1988";"Buffalo";"NHL";"10";"2";"7";"0";NULL;"545";"0";"45";"285";"4.95";"0.842";"2010-10-15 08:53:46";NULL
"1034";"227";"regular";"1987";"Buffalo";"NHL";"54";"25";"18";"8";NULL;"3133";"2";"173";"1658";"3.31";"0.896";"2010-10-15 08:53:46";NULL
"1035";"227";"regular";"1987";"United States";"Can-Cup";"1";"0";"1";"0";NULL;"60";"0";"5";NULL;"5.00";NULL;"2010-10-15 08:53:46";NULL
"1036";"227";"regular";"1986";"Buffalo";"NHL";"46";"17";"23";"2";NULL;"2501";"2";"152";"1202";"3.65";"0.874";"2010-10-15 08:53:46";NULL
"1037";"227";"regular";"1985";"Buffalo";"NHL";"60";"29";"24";"5";NULL;"3561";"2";"214";"1778";"3.61";"0.880";"2010-10-15 08:53:46";NULL
"1038";"227";"regular";"1984";"Buffalo";"NHL";"54";"25";"18";"10";NULL;"3248";"5";"144";"1274";"2.66";"0.887";"2010-10-15 08:53:46";NULL
"1039";"227";"regular";"1984";"Rochester";"AHL";"5";"3";"1";"1";NULL;"267";"1";"6";NULL;"1.35";NULL;"2010-10-15 08:53:46";NULL
"1040";"227";"regular";"1984";"United States";"Can-Cup";"5";"2";"2";"1";NULL;"252";"0";"13";NULL;"3.10";NULL;"2010-10-15 08:53:46";NULL
"1041";"227";"regular";"1983";"Buffalo";"NHL";"42";"26";"12";"3";NULL;"2475";"2";"117";"1098";"2.84";"0.893";"2010-10-15 08:53:46";NULL
"1042";"227";"regular";"1982";"United States";"WJC";"3";NULL;NULL;NULL;NULL;"140";NULL;"12";NULL;"5.14";NULL;"2010-10-15 08:53:46";NULL
"1043";"227";"regular";"1982";"Acton-Boxborough";"High-MA";"23";"22";"0";"1";NULL;"1035";"10";"17";NULL;"0.99";NULL;"2010-10-15 08:53:46";NULL
"1044";"227";"regular";"1981";"Acton-Boxborough";"High-MA";"23";NULL;NULL;NULL;NULL;"1035";"7";"32";NULL;"1.86";NULL;"2010-10-15 08:53:46";NULL
"1045";"227";"playoff";"1999";"Ottawa";"NHL";"6";"2";"4";NULL;NULL;"372";"0";"16";"168";"2.58";"0.905";"2010-10-15 08:53:47";NULL
"1046";"227";"playoff";"1998";"Pittsburgh";"NHL";"13";"6";"7";NULL;NULL;"787";"1";"35";"385";"2.67";"0.909";"2010-10-15 08:53:47";NULL
"1047";"227";"playoff";"1997";"Pittsburgh";"NHL";"6";"2";"4";NULL;NULL;"376";"0";"17";"188";"2.71";"0.910";"2010-10-15 08:53:47";NULL
"1048";"227";"playoff";"1995";"Pittsburgh";"NHL";"10";"4";"5";NULL;NULL;"558";"1";"26";"363";"2.80";"0.928";"2010-10-15 08:53:47";NULL
"1049";"227";"playoff";"1994";"Pittsburgh";"NHL";"2";"0";"1";NULL;NULL;"80";"0";"8";"49";"6.00";"0.837";"2010-10-15 08:53:47";NULL
"1050";"227";"playoff";"1993";"Pittsburgh";"NHL";"6";"2";"4";NULL;NULL;"356";"0";"17";"179";"2.87";"0.905";"2010-10-15 08:53:47";NULL
"1051";"227";"playoff";"1992";"Pittsburgh";"NHL";"12";"7";"5";NULL;NULL;"722";"2";"35";"405";"2.91";"0.914";"2010-10-15 08:53:47";NULL
"1052";"227";"playoff";"1991";"Pittsburgh";"NHL";"21";"16";"5";NULL;NULL;"1233";"1";"58";"680";"2.82";"0.915";"2010-10-15 08:53:47";NULL
"1053";"227";"playoff";"1990";"Pittsburgh";"NHL";"20";"12";"7";NULL;NULL;"1175";"1";"51";"680";"2.60";"0.925";"2010-10-15 08:53:47";NULL
"1054";"227";"playoff";"1988";"Pittsburgh";"NHL";"11";"7";"4";NULL;NULL;"631";"0";"40";"429";"3.80";"0.907";"2010-10-15 08:53:47";NULL
"1055";"227";"playoff";"1987";"Buffalo";"NHL";"4";"1";"3";NULL;NULL;"224";"0";"16";"120";"4.29";"0.867";"2010-10-15 08:53:47";NULL
"1056";"227";"playoff";"1984";"Buffalo";"NHL";"5";"2";"3";NULL;NULL;"300";"0";"22";"173";"4.40";"0.873";"2010-10-15 08:53:47";NULL
"1057";"227";"playoff";"1983";"Buffalo";"NHL";"3";"0";"2";NULL;NULL;"139";"0";"8";"59";"3.45";"0.864";"2010-10-15 08:53:47";NULL
"1058";"246";"regular";"2003";"Stuttgart";"Ger3";"54";NULL;NULL;NULL;NULL;"3239";"7";"137";NULL;"2.53";NULL;"2010-10-15 08:54:28";NULL
"1059";"246";"regular";"2002";"San Antonio";"AHL";"1";"0";"1";"0";NULL;"60";"0";"5";"36";"5.00";"0.861";"2010-10-15 08:54:28";NULL
"1060";"246";"regular";"2002";"Jackson";"ECHL";"39";"18";"17";"4";NULL;"2351";"4";"106";"1236";"2.71";"0.914";"2010-10-15 08:54:28";NULL
"1061";"246";"regular";"2001";"Greenville";"ECHL";"29";"12";"12";"5";NULL;"1763";"0";"74";"981";"2.52";"0.925";"2010-10-15 08:54:28";NULL
"1062";"246";"regular";"2000";"Greenville";"ECHL";"35";"17";"15";"3";NULL;"2114";"3";"99";"1192";"2.81";"0.917";"2010-10-15 08:54:28";NULL
"1063";"246";"regular";"2000";"Johnstown";"ECHL";"5";"3";"1";"1";NULL;"306";"0";"15";"172";"2.94";"0.913";"2010-10-15 08:54:28";NULL
"1064";"246";"regular";"1999";"Saint John";"AHL";"19";"4";"8";"4";NULL;"940";"0";"70";"555";"4.47";"0.874";"2010-10-15 08:54:28";NULL
"1065";"246";"regular";"1999";"Johnstown";"ECHL";"17";"8";"6";"3";NULL;"971";"0";"48";"472";"2.97";"0.898";"2010-10-15 08:54:28";NULL
"1066";"246";"regular";"1999";"Dayton";"ECHL";"3";"0";"2";"0";NULL;"113";"0";"11";"48";"5.86";"0.771";"2010-10-15 08:54:28";NULL
"1067";"246";"regular";"1998";"Calgary";"NHL";"3";"0";"2";"0";NULL;"139";"0";"12";"74";"5.18";"0.838";"2010-10-15 08:54:28";NULL
"1068";"246";"regular";"1998";"Oshawa";"OHL";"44";"24";"15";"3";NULL;"2496";"4";"124";"1333";"2.98";"0.907";"2010-10-15 08:54:28";NULL
"1069";"246";"regular";"1997";"Oshawa";"OHL";"54";"23";"17";"8";NULL;"2946";"1";"162";"1439";"3.30";"0.887";"2010-10-15 08:54:28";NULL
"1070";"246";"regular";"1996";"Oshawa";"OHL";"9";"6";"1";"0";NULL;"434";"0";"20";"219";"2.76";"0.909";"2010-10-15 08:54:28";NULL
"1071";"246";"regular";"1995";"Oshawa";"OHL";"32";"11";"15";"4";NULL;"1697";"0";"112";NULL;"3.96";NULL;"2010-10-15 08:54:28";NULL
"1072";"246";"regular";"1994";"Stoney Creek";"OJHL-B";"10";"2";"7";"1";NULL;"589";"0";"62";NULL;"6.32";NULL;"2010-10-15 08:54:28";NULL
"1073";"246";"regular";"1994";"Ham. Kilty B's";"OPJHL";"8";NULL;NULL;NULL;NULL;"419";"0";"28";NULL;"4.01";NULL;"2010-10-15 08:54:28";NULL
"1074";"246";"playoff";"2002";"Jackson";"ECHL";"1";"0";"1";NULL;NULL;"76";"0";"3";"27";"2.35";"0.889";"2010-10-15 08:54:28";NULL
"1075";"246";"playoff";"2001";"Greenville";"ECHL";"14";"12";"2";NULL;NULL;"803";"0";"33";"450";"2.47";"0.927";"2010-10-15 08:54:28";NULL
"1076";"246";"playoff";"1999";"Johnstown";"ECHL";"1";"0";"1";NULL;NULL;"59";"0";"2";"25";"2.03";"0.920";"2010-10-15 08:54:28";NULL
"1077";"246";"playoff";"1998";"Oshawa";"OHL";"15";"9";"6";NULL;NULL;"901";"0";"57";"568";"3.80";"0.900";"2010-10-15 08:54:28";NULL
"1078";"246";"playoff";"1997";"Oshawa";"OHL";"7";"3";"4";NULL;NULL;"450";"0";"25";NULL;"3.33";NULL;"2010-10-15 08:54:28";NULL
"1079";"246";"playoff";"1996";"Oshawa";"OHL";"3";"1";"0";NULL;NULL;"88";"0";"6";NULL;"4.09";NULL;"2010-10-15 08:54:28";NULL
"1080";"256";"regular";"2006";"Kalamazoo";"UHL";"45";"27";"15";NULL;"2";"2572";"3";"110";"1254";"2.57";"0.912";"2010-10-15 08:54:50";NULL
"1081";"256";"regular";"2005";"HIFK";"Fin";"21";"9";"5";"5";NULL;"1191";"2";"49";NULL;"2.47";NULL;"2010-10-15 08:54:50";NULL
"1082";"256";"regular";"2005";"Jokerit";"Fin";"16";"8";"6";"2";NULL;"967";"2";"39";NULL;"2.42";NULL;"2010-10-15 08:54:50";NULL
"1083";"256";"regular";"2005";"Fribourg";"SwiQ";"6";"4";"2";NULL;NULL;"359";"0";"18";NULL;"3.01";NULL;"2010-10-15 08:54:50";NULL
