"id";"nhl_player_id";"year";"season";"name";"team";"pos";"gp";"hmgp";"rdgp";"dvgp";"g";"ppg";"esg";"shg";"gwg";"gtg";"1g";"otg";"hmg";"rdg";"dvg";"odvg";"eng";"gpg";"a";"ppa";"esa";"sha";"hma";"rda";"dva";"odva";"apg";"p";"ppp";"esp";"shp";"hmp";"rdp";"dvp";"odvp";"ptspg";"pm";"hmpm";"rdpm";"dvpm";"odvpm";"tmgf";"tmppgf";"tmga";"tmppga";"pim";"hmpim";"rdpim";"hmpen";"rdpen";"minor";"major";"misc";"gmisc";"match";"s";"sp";"toi";"toipg";"pptoi";"pptoipg";"estoi";"estoipg";"shtoi";"shtoipg";"hmevtoipg";"hmpptoipg";"hmshtoipg";"hmtoipg";"rdevtoipg";"rdpptoipg";"rdshtoipg";"rdtoipg";"shifts";"toipsft";"sftpg";"fo";"fow";"fol";"fop";"ppfow";"ppfol";"esfow";"esfol";"hmfo";"hmfow";"hmfol";"hmfop";"rdfo";"rdfow";"rdfol";"rdfop";"tmfop";"hits";"bks";"mss";"gva";"tka";"so";"sog";"sop";"sodg";"hmso";"hmsog";"hmsop";"hmsodg";"rdso";"rdsog";"rdsop";"rdsodg"
"3391";"1514";"2006";"regular";"Kevin Bieksa";"VAN";"D";"81";"41";"40";"32";"12";"6";"6";"0";"2";NULL;"1";"0";"5";"7";"3";"9";"0";"0.15";"30";"13";"17";"0";"15";"15";"11";"19";"0.37";"42";"19";"23";"0";"20";"22";"14";"28";"0.52";"1";"-7";"8";"-9";"10";"97";"36";"89";"29";"134";"57";"77";"24";"26";"42";"6";"2";"0";"0";"203";"5.90";"76";"1456";"18142";"223";"92";"1013";"17722";"218";"1044";"226";"198";"1469";"982";"221";"239";"1443";"2";"50";"29";"0";"0";"0";"0.00";NULL;NULL;NULL;NULL;"0";"0";"0";"0.00";"0";"0";"0";"0.00";"0.00";"109";"79";"95";"49";"29";"1";"0";"0.00";"0";"1";"0";"0.00";"0";"0";"0";"0.00";"0"
"3392";"1689";"2006";"regular";"Jay Bouwmeester";"FLA";"D";"82";"41";"41";"32";"12";"3";"9";"0";"3";NULL;"2";"0";"7";"5";"6";"6";"0";"0.15";"30";"8";"22";"0";"18";"12";"16";"14";"0.37";"42";"11";"31";"0";"25";"17";"22";"20";"0.51";"23";"14";"9";"10";"13";"120";"24";"112";"39";"66";"36";"30";"18";"15";"33";"0";"0";"0";"0";"174";"6.90";"128";"1568";"16732";"204";"94";"1090";"22482";"274";"1085";"208";"258";"1553";"1095";"199";"289";"1584";"2";"49";"32";"0";"0";"0";"0.00";NULL;NULL;NULL;NULL;"0";"0";"0";"0.00";"0";"0";"0";"0.00";"0.00";"143";"129";"65";"71";"32";"1";"0";"0.00";"0";"0";"0";"0.00";"0";"1";"0";"0.00";"0"
"3393";"1347";"2006";"regular";"Kyle Wellwood";"TOR";"C";"48";"26";"22";"20";"12";"7";"5";"0";"2";NULL;"2";"0";"7";"5";"4";"8";"0";"0.25";"30";"14";"16";"0";"18";"12";"15";"15";"0.62";"42";"21";"21";"0";"25";"17";"19";"23";"0.88";"3";"4";"-1";"-1";"4";"62";"34";"26";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"99";"12.10";"47906";"998";"12380";"257";"35489";"739";"37";"0";"749";"264";"0";"1014";"727";"250";"0";"978";"988";"48";"21";"291";"164";"127";"56.40";NULL;NULL;NULL;NULL;"146";"87";"59";"59.60";"145";"77";"68";"53.10";"9.70";"25";"7";"39";"51";"22";"4";"1";"25.00";"1";"1";"0";"0.00";"0";"3";"1";"33.30";"1"
"3394";"2106";"2006";"regular";"Matt Carle";"SJS";"D";"77";"38";"39";"30";"11";"8";"3";"0";"1";NULL;"1";"0";"6";"5";"3";"8";"1";"0.14";"31";"18";"13";"0";"17";"14";"10";"21";"0.40";"42";"26";"16";"0";"23";"19";"13";"29";"0.55";"9";"9";"0";"0";"9";"92";"45";"38";"0";"30";"16";"14";"8";"7";"15";"0";"0";"0";"0";"111";"9.90";"105";"1088";"21266";"276";"109";"792";"1530";"19";"762";"286";"21";"1070";"820";"266";"18";"1105";"1";"47";"23";"1";"0";"1";"0.00";NULL;NULL;NULL;NULL;"0";"0";"0";"0.00";"1";"0";"1";"0.00";"0.00";"34";"71";"45";"64";"16";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"3395";"253";"2006";"regular";"Matt Cullen";"NYR";"C";"80";"39";"41";"30";"16";"2";"11";"3";"2";NULL;"3";"0";"5";"11";"5";"11";"1";"0.20";"25";"5";"18";"2";"11";"14";"8";"17";"0.31";"41";"7";"29";"5";"16";"25";"13";"28";"0.51";"0";"-9";"9";"1";"-1";"65";"17";"67";"19";"52";"26";"26";"13";"13";"26";"0";"0";"0";"0";"217";"7.40";"118";"1029";"11227";"140";"58175";"727";"12976";"162";"731";"147";"140";"1019";"722";"133";"182";"1039";"1";"43";"24";"1134";"619";"515";"54.60";"113";"66";"407";"351";"544";"325";"219";"59.70";"590";"294";"296";"49.80";"25.00";"61";"45";"86";"57";"50";"8";"3";"37.50";"2";"4";"2";"50.00";"2";"4";"1";"25.00";"0"
"3396";"1310";"2006";"regular";"Radim Vrbata";"CHI";"R";"77";"40";"37";"31";"14";"5";"9";"0";"2";NULL;"5";"0";"7";"7";"7";"7";"1";"0.18";"27";"6";"20";"1";"9";"18";"13";"14";"0.35";"41";"11";"29";"1";"16";"25";"20";"21";"0.53";"-4";"-4";"0";"-1";"-3";"63";"22";"50";"5";"26";"10";"16";"5";"8";"13";"0";"0";"0";"0";"215";"6.50";"81";"1013";"15924";"206";"58615";"761";"3482";"45";"771";"198";"39";"1009";"750";"215";"51";"1017";"1";"45";"23";"12";"4";"8";"33.30";NULL;NULL;NULL;NULL;"2";"1";"1";"50.00";"10";"3";"7";"30.00";"0.20";"14";"12";"47";"23";"19";"7";"2";"28.60";"2";"3";"1";"33.30";"1";"4";"1";"25.00";"1"
"3397";"1802";"2006";"regular";"Petr Prucha";"NYR";"R";"79";"41";"38";"30";"22";"8";"14";"0";"2";NULL;"4";"0";"12";"10";"10";"12";"0";"0.28";"18";"8";"10";"0";"11";"7";"4";"14";"0.23";"40";"16";"24";"0";"23";"17";"14";"26";"0.51";"-7";"-14";"7";"0";"-7";"57";"22";"42";"0";"30";"16";"14";"8";"7";"15";"0";"0";"0";"0";"136";"16.20";"105";"779";"13736";"173";"47743";"604";"126";"1";"613";"176";"1";"791";"594";"171";"1";"767";"1";"46";"17";"70";"35";"35";"50.00";NULL;NULL;NULL;NULL;"38";"22";"16";"57.90";"32";"13";"19";"40.60";"1.50";"78";"31";"54";"37";"34";"6";"0";"0.00";"0";"3";"0";"0.00";"0";"3";"0";"0.00";"0"
"3398";"613";"2006";"regular";"Dan Cleary";"DET";"R";"71";"35";"36";"26";"20";"6";"12";"2";"5";NULL;"5";"0";"11";"9";"12";"8";"2";"0.28";"20";"2";"17";"1";"8";"12";"6";"14";"0.28";"40";"8";"29";"3";"19";"21";"18";"22";"0.56";"6";"2";"4";"4";"2";"55";"19";"47";"17";"24";"14";"10";"7";"5";"12";"0";"0";"0";"0";"135";"14.80";"76";"928";"9106";"128";"46154";"650";"10636";"149";"664";"132";"132";"929";"636";"124";"166";"926";"1";"44";"21";"411";"210";"201";"51.10";NULL;NULL;NULL;NULL;"184";"99";"85";"53.80";"227";"111";"116";"48.90";"10.30";"67";"26";"46";"39";"30";"4";"2";"50.00";"0";"3";"1";"33.30";"0";"1";"1";"100.00";"0"
"3399";"2041";"2006";"regular";"Shea Weber";"NSH";"D";"79";"39";"40";"32";"17";"6";"11";"0";"2";NULL;"1";"0";"11";"6";"4";"13";"0";"0.22";"23";"8";"14";"1";"13";"10";"8";"15";"0.29";"40";"14";"25";"1";"24";"16";"12";"28";"0.51";"13";"9";"4";"11";"2";"88";"22";"58";"5";"60";"44";"16";"12";"8";"15";"4";"0";"1";"0";"152";"11.20";"107";"1163";"12296";"155";"84";"951";"4407";"55";"925";"166";"51";"1144";"977";"144";"60";"1182";"1";"47";"25";"0";"0";"0";"0.00";NULL;NULL;NULL;NULL;"0";"0";"0";"0.00";"0";"0";"0";"0.00";"0.00";"165";"77";"72";"39";"27";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"3400";"125";"2006";"regular";"Sergei Brylin";"NJD";"C";"82";"41";"41";"32";"16";"8";"8";"0";"2";NULL;"0";"0";"8";"8";"8";"8";"1";"0.20";"24";"7";"16";"1";"11";"13";"11";"13";"0.29";"40";"15";"24";"1";"19";"21";"19";"21";"0.49";"-5";"-4";"-1";"4";"-9";"49";"18";"45";"9";"35";"12";"23";"6";"10";"15";"1";"0";"0";"0";"97";"16.50";"97";"1065";"12345";"150";"95";"815";"8117";"98";"800";"147";"103";"1051";"830";"153";"94";"1078";"1";"45";"24";"277";"126";"151";"45.50";NULL;NULL;NULL;NULL;"154";"82";"72";"53.20";"123";"44";"79";"35.80";"6.30";"72";"42";"56";"39";"32";"8";"1";"12.50";"0";"7";"1";"14.30";"0";"1";"0";"0.00";"0"
"3401";"477";"2006";"regular";"Owen Nolan";"PHX";"R";"76";"38";"38";"30";"16";"2";"11";"3";"1";NULL;"4";"0";"7";"9";"3";"13";"0";"0.21";"24";"10";"14";"0";"13";"11";"8";"16";"0.32";"40";"12";"25";"3";"20";"20";"11";"29";"0.53";"-2";"1";"-3";"-9";"7";"59";"21";"54";"14";"56";"28";"28";"14";"11";"23";"2";"0";"0";"0";"154";"10.40";"113";"925";"12069";"158";"49655";"653";"8589";"113";"658";"169";"104";"932";"648";"148";"121";"917";"1";"44";"21";"238";"125";"113";"52.50";NULL;NULL;NULL;NULL;"95";"54";"41";"56.80";"143";"71";"72";"49.60";"5.50";"49";"19";"41";"29";"30";"1";"0";"0.00";"0";"0";"0";"0.00";"0";"1";"0";"0.00";"0"
"3402";"239";"2006";"regular";"Randy Robitaille";"PHI, NYI";"C";"78";"39";"39";"33";"11";"3";"8";"0";"1";NULL;"5";"0";"6";"5";"4";"7";"1";"0.14";"29";"6";"23";"0";"17";"12";"13";"16";"0.37";"40";"9";"31";"0";"23";"17";"17";"23";"0.51";"-6";"6";"-12";"-5";"-1";"58";"16";"49";"1";"44";"22";"22";"7";"11";"17";"0";"0";"1";"0";"120";"9.20";"106";"848";"7776";"99";"56496";"724";"1894";"24";"727";"89";"19";"835";"721";"110";"29";"860";"1";"48";"18";"799";"426";"373";"53.30";"52";"37";"357";"308";"401";"209";"192";"52.10";"398";"217";"181";"54.50";"17.60";"26";"34";"42";"37";"28";"4";"2";"50.00";"1";"2";"1";"50.00";"1";"2";"1";"50.00";"0"
"3403";"870";"2006";"regular";"Michal Rozsival";"NYR";"D";"80";"40";"40";"32";"10";"7";"3";"0";"3";NULL;"3";"0";"3";"7";"1";"9";"0";"0.12";"30";"13";"15";"2";"18";"12";"13";"17";"0.38";"40";"20";"18";"2";"21";"19";"14";"26";"0.50";"10";"5";"5";"2";"8";"102";"48";"67";"23";"52";"16";"36";"8";"18";"26";"0";"0";"0";"0";"104";"9.60";"115";"1426";"22023";"275";"68";"955";"15644";"195";"977";"268";"180";"1425";"934";"282";"210";"1426";"2";"50";"29";"3";"0";"3";"0.00";NULL;NULL;NULL;NULL;"2";"0";"2";"0.00";"1";"0";"1";"0.00";"0.00";"129";"161";"53";"67";"44";"1";"0";"0.00";"0";"0";"0";"0.00";"0";"1";"0";"0.00";"0"
"3404";"1257";"2006";"regular";"Scott Hartnell";"NSH";"L";"64";"32";"32";"24";"22";"10";"12";"0";"2";NULL;"5";"0";"15";"7";"7";"15";"1";"0.34";"17";"1";"15";"1";"10";"7";"7";"10";"0.27";"39";"11";"27";"1";"25";"14";"14";"25";"0.61";"19";"7";"12";"7";"12";"63";"22";"29";"7";"96";"55";"41";"22";"15";"33";"2";"2";"0";"0";"150";"14.70";"83";"943";"13064";"204";"42002";"656";"5317";"83";"659";"216";"84";"960";"653";"191";"81";"926";"1";"44";"21";"134";"63";"71";"47.00";NULL;NULL;NULL;NULL;"64";"29";"35";"45.30";"70";"34";"36";"48.60";"3.50";"54";"24";"48";"21";"32";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"3405";"1228";"2006";"regular";"Antoine Vermette";"OTT";"C";"77";"36";"41";"30";"19";"2";"14";"3";"2";NULL;"0";"0";"12";"7";"7";"12";"1";"0.25";"20";"3";"16";"1";"8";"12";"8";"12";"0.26";"39";"5";"30";"4";"20";"19";"15";"24";"0.51";"-2";"5";"-7";"-1";"-1";"55";"10";"66";"19";"52";"20";"32";"10";"16";"26";"0";"0";"0";"0";"151";"12.60";"92";"942";"4094";"53";"54984";"714";"13494";"175";"697";"52";"186";"936";"728";"53";"165";"948";"1";"43";"22";"834";"442";"392";"53.00";"31";"18";"279";"237";"364";"194";"170";"53.30";"470";"248";"222";"52.80";"17.70";"43";"29";"43";"53";"40";"8";"3";"37.50";"1";"3";"1";"33.30";"0";"5";"2";"40.00";"1"
"3406";"274";"2006";"regular";"Mark Parrish";"MIN";"R";"76";"40";"36";"28";"19";"5";"14";"0";"4";NULL;"4";"1";"16";"3";"4";"15";"0";"0.25";"20";"6";"14";"0";"8";"12";"7";"13";"0.26";"39";"11";"28";"0";"24";"15";"11";"28";"0.51";"9";"11";"-2";"0";"9";"70";"34";"27";"0";"18";"14";"4";"7";"2";"9";"0";"0";"0";"0";"141";"13.50";"107";"859";"17344";"228";"47780";"628";"203";"2";"636";"259";"2";"897";"620";"193";"3";"816";"1";"41";"21";"13";"4";"9";"30.80";NULL;NULL;NULL;NULL;"8";"0";"8";"0.00";"5";"4";"1";"80.00";"0.30";"48";"28";"74";"18";"18";"2";"0";"0.00";"0";"2";"0";"0.00";"0";"0";"0";"0.00";"0"
"3407";"1584";"2006";"regular";"Jeff Hamilton";"CHI";"C";"70";"35";"35";"30";"18";"3";"15";"0";"4";NULL;"3";"1";"6";"12";"12";"6";"0";"0.26";"21";"11";"10";"0";"10";"11";"8";"13";"0.30";"39";"14";"25";"0";"16";"23";"20";"19";"0.56";"-4";"-3";"-1";"3";"-7";"54";"23";"35";"0";"22";"16";"6";"8";"3";"11";"0";"0";"0";"0";"138";"13.00";"54296";"775";"14128";"201";"40027";"571";"141";"2";"575";"190";"1";"767";"568";"213";"2";"784";"1";"46";"17";"55";"20";"35";"36.40";NULL;NULL;NULL;NULL;"34";"13";"21";"38.20";"21";"7";"14";"33.30";"1.40";"26";"11";"60";"30";"16";"10";"5";"50.00";"0";"4";"1";"25.00";"0";"6";"4";"66.70";"0"
"3408";"1272";"2006";"regular";"Jarret Stoll";"EDM";"C";"51";"27";"24";"19";"13";"6";"6";"1";"2";NULL;"4";"0";"7";"6";"3";"10";"0";"0.25";"26";"11";"14";"1";"16";"10";"6";"20";"0.51";"39";"17";"20";"2";"23";"16";"9";"30";"0.76";"2";"6";"-4";"-4";"6";"59";"29";"38";"10";"48";"24";"24";"12";"12";"24";"0";"0";"0";"0";"115";"11.30";"55667";"1091";"14575";"285";"32700";"641";"8392";"164";"634";"258";"147";"1040";"648";"316";"183";"1148";"1";"45";"24";"901";"501";"400";"55.60";"96";"48";"331";"253";"445";"261";"184";"58.60";"456";"240";"216";"52.60";"31.20";"89";"31";"57";"49";"31";"1";"0";"0.00";"0";"0";"0";"0.00";"0";"1";"0";"0.00";"0"
"3409";"1872";"2006";"regular";"Matt Stajan";"TOR";"C";"82";"41";"41";"32";"10";"1";"8";"1";"1";NULL;"1";"0";"3";"7";"6";"4";"0";"0.12";"29";"6";"23";"0";"14";"15";"13";"16";"0.35";"39";"7";"31";"1";"17";"22";"19";"20";"0.48";"3";"-9";"12";"-1";"4";"61";"14";"54";"10";"44";"14";"30";"7";"15";"22";"0";"0";"0";"0";"132";"7.60";"77";"968";"10254";"125";"78";"731";"9185";"112";"737";"120";"110";"967";"726";"129";"113";"970";"1";"42";"23";"985";"454";"531";"46.10";"52";"50";"352";"412";"495";"228";"267";"46.10";"490";"226";"264";"46.10";"19.00";"86";"46";"55";"54";"57";"3";"1";"33.30";"0";"0";"0";"0.00";"0";"3";"1";"33.30";"0"
"3410";"92";"2006";"regular";"Brett Clark";"COL";"D";"82";"41";"41";"32";"10";"4";"6";"0";"1";NULL;"2";"0";"3";"7";"5";"5";"0";"0.12";"29";"10";"18";"1";"18";"11";"12";"17";"0.35";"39";"14";"24";"1";"21";"18";"17";"22";"0.48";"5";"-2";"7";"0";"5";"102";"31";"105";"39";"50";"22";"28";"11";"14";"25";"0";"0";"0";"0";"140";"7.10";"96";"1420";"16482";"201";"90";"996";"18324";"223";"951";"231";"223";"1406";"1041";"170";"222";"1434";"2";"40";"35";"1";"1";"0";"100.00";NULL;NULL;NULL;NULL;"1";"1";"0";"100.00";"0";"0";"0";"0.00";"0.00";"85";"210";"51";"43";"45";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"3411";"1691";"2006";"regular";"Chris Higgins";"MTL";"L";"61";"31";"30";"24";"22";"8";"11";"3";"3";NULL;"2";"0";"9";"13";"10";"12";"2";"0.36";"16";"7";"9";"0";"4";"12";"10";"6";"0.26";"38";"15";"20";"3";"13";"25";"20";"18";"0.62";"-11";"-6";"-5";"-5";"-6";"75";"38";"62";"14";"26";"16";"10";"8";"5";"13";"0";"0";"0";"0";"159";"13.80";"79";"1074";"11857";"194";"45941";"753";"7741";"126";"763";"180";"111";"1054";"742";"208";"143";"1094";"1";"49";"22";"53";"18";"35";"34.00";NULL;NULL;NULL;NULL;"29";"9";"20";"31.00";"24";"9";"15";"37.50";"1.40";"35";"36";"47";"19";"41";"4";"1";"25.00";"0";"2";"0";"0.00";"0";"2";"1";"50.00";"0"
"3412";"625";"2006";"regular";"Yanic Perreault";"PHX, TOR";"C";"66";"32";"34";"26";"21";"7";"14";"0";"5";NULL;"5";"1";"11";"10";"5";"16";"0";"0.32";"17";"5";"12";"0";"5";"12";"7";"10";"0.26";"38";"12";"26";"0";"16";"22";"12";"26";"0.58";"-1";"-2";"1";"-1";"0";"53";"18";"48";"12";"34";"24";"10";"8";"5";"12";"0";"0";"1";"0";"125";"16.80";"78";"933";"12880";"195";"47075";"713";"1623";"24";"684";"224";"23";"933";"740";"167";"25";"932";"1";"45";"21";"806";"506";"300";"62.80";"124";"48";"351";"215";"424";"272";"152";"64.20";"382";"234";"148";"61.30";"21.20";"14";"30";"43";"17";"18";"6";"2";"33.30";"0";"3";"1";"33.30";"0";"3";"1";"33.30";"0"
"3413";"1432";"2006";"regular";"Tuomo Ruutu";"CHI";"R";"71";"34";"37";"27";"17";"1";"16";"0";"1";NULL;"5";"0";"8";"9";"3";"14";"0";"0.24";"21";"7";"14";"0";"8";"13";"12";"9";"0.30";"38";"8";"30";"0";"16";"22";"15";"23";"0.54";"4";"5";"-1";"-4";"8";"60";"15";"44";"3";"95";"47";"48";"18";"24";"40";"1";"0";"1";"0";"115";"14.80";"95";"1040";"14322";"201";"58937";"830";"636";"8";"806";"196";"4";"1008";"851";"206";"12";"1070";"1";"46";"23";"347";"148";"199";"42.60";NULL;NULL;NULL;NULL;"199";"91";"108";"45.70";"148";"57";"91";"38.50";"8.90";"156";"25";"42";"22";"26";"4";"2";"50.00";"1";"1";"1";"100.00";"0";"3";"1";"33.30";"1"
"3414";"646";"2006";"regular";"Ales Kotalik";"BUF";"R";"66";"33";"33";"25";"16";"3";"13";"0";"4";NULL;"3";"0";"9";"7";"5";"11";"1";"0.24";"22";"8";"14";"0";"13";"9";"10";"12";"0.33";"38";"11";"27";"0";"22";"16";"15";"23";"0.58";"-5";"7";"-12";"-5";"0";"59";"22";"42";"0";"46";"24";"22";"12";"11";"23";"0";"0";"0";"0";"162";"9.90";"57468";"870";"10501";"159";"46680";"707";"287";"4";"699";"165";"1";"866";"714";"152";"7";"874";"1";"46";"19";"35";"17";"18";"48.60";NULL;NULL;NULL;NULL;"18";"11";"7";"61.10";"17";"6";"11";"35.30";"0.80";"99";"24";"71";"32";"13";"7";"5";"71.40";"4";"3";"2";"66.70";"2";"4";"3";"75.00";"2"
"3415";"1184";"2006";"regular";"Chris Kelly";"OTT";"C";"82";"41";"41";"32";"15";"1";"12";"2";"0";NULL;"1";"0";"9";"6";"5";"10";"1";"0.18";"23";"1";"19";"3";"14";"9";"8";"15";"0.28";"38";"2";"31";"5";"23";"15";"13";"25";"0.46";"28";"16";"12";"10";"18";"61";"3";"63";"33";"40";"26";"14";"13";"7";"20";"0";"0";"0";"0";"131";"11.50";"62";"918";"1005";"12";"59132";"721";"15165";"184";"730";"8";"190";"930";"711";"15";"179";"906";"1";"44";"21";"564";"281";"283";"49.80";NULL;NULL;NULL;NULL;"357";"195";"162";"54.60";"207";"86";"121";"41.60";"11.20";"75";"49";"45";"40";"55";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"3416";"71";"2006";"regular";"Alexei Zhitnik";"NYI, PHI, ATL";"D";"79";"41";"38";"27";"7";"3";"4";"0";"2";NULL;"1";"1";"3";"4";"1";"6";"1";"0.09";"31";"11";"19";"1";"24";"7";"9";"22";"0.39";"38";"14";"23";"1";"27";"11";"10";"28";"0.48";"1";"8";"-7";"-1";"2";"106";"34";"97";"26";"92";"32";"60";"16";"30";"46";"0";"0";"0";"0";"132";"5.30";"65";"1446";"19094";"241";"76";"988";"17075";"216";"984";"248";"217";"1450";"992";"234";"214";"1441";"2";"52";"28";"2";"1";"1";"50.00";NULL;NULL;NULL;NULL;"0";"0";"0";"0.00";"2";"1";"1";"50.00";"0.00";"86";"127";"68";"52";"37";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"3417";"668";"2006";"regular";"Roman Hamrlik";"CGY";"D";"75";"39";"36";"30";"7";"1";"6";"0";"1";NULL;"0";"0";"4";"3";"3";"4";"0";"0.09";"31";"17";"13";"1";"20";"11";"15";"16";"0.41";"38";"18";"19";"1";"24";"14";"18";"20";"0.51";"22";"20";"2";"16";"6";"113";"40";"76";"25";"88";"44";"44";"22";"22";"44";"0";"0";"0";"0";"125";"5.60";"83";"1492";"21631";"288";"81";"1034";"12691";"169";"1029";"310";"159";"1499";"1040";"264";"179";"1484";"2";"50";"30";"0";"0";"0";"0.00";NULL;NULL;NULL;NULL;"0";"0";"0";"0.00";"0";"0";"0";"0.00";"0.00";"92";"125";"60";"72";"49";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"3418";"1957";"2006";"regular";"Tom Preissing";"OTT";"D";"80";"40";"40";"30";"7";"3";"4";"0";"0";NULL;"1";"0";"6";"1";"3";"4";"0";"0.09";"31";"15";"16";"0";"17";"14";"11";"20";"0.39";"38";"18";"20";"0";"23";"15";"14";"24";"0.48";"40";"25";"15";"5";"35";"101";"35";"26";"0";"18";"14";"4";"7";"2";"9";"0";"0";"0";"0";"94";"7.40";"83";"915";"16636";"207";"55940";"699";"647";"8";"699";"236";"9";"946";"698";"179";"6";"884";"1";"46";"20";"0";"0";"0";"0.00";NULL;NULL;NULL;NULL;"0";"0";"0";"0.00";"0";"0";"0";"0.00";"0.00";"20";"52";"31";"32";"12";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"3419";"1083";"2006";"regular";"Taylor Pyatt";"VAN";"L";"76";"38";"38";"30";"23";"9";"14";"0";"4";NULL;"5";"0";"10";"13";"9";"14";"0";"0.30";"14";"2";"12";"0";"3";"11";"7";"7";"0.18";"37";"11";"26";"0";"13";"24";"16";"21";"0.49";"5";"-9";"14";"3";"2";"58";"19";"35";"1";"42";"27";"15";"12";"6";"16";"2";"0";"0";"0";"150";"15.30";"111";"837";"13537";"178";"49995";"657";"119";"1";"652";"169";"0";"822";"663";"186";"2";"852";"1";"47";"18";"4";"0";"4";"0.00";NULL;NULL;NULL;NULL;"3";"0";"3";"0.00";"1";"0";"1";"0.00";"0.00";"78";"26";"45";"8";"31";"2";"0";"0.00";"0";"2";"0";"0.00";"0";"0";"0";"0.00";"0"
"3420";"2563";"2006";"regular";"Alexander Radulov";"NSH";"R";"64";"34";"30";"23";"18";"5";"13";"0";"4";NULL;"4";"0";"10";"8";"5";"13";"0";"0.28";"19";"6";"13";"0";"13";"6";"6";"13";"0.30";"37";"11";"26";"0";"23";"14";"11";"26";"0.58";"19";"16";"3";"6";"13";"57";"16";"22";"0";"26";"12";"14";"6";"7";"13";"0";"0";"0";"0";"96";"18.80";"44699";"698";"7042";"110";"37613";"587";"44";"0";"583";"134";"0";"719";"592";"81";"0";"674";"1";"44";"16";"0";"0";"0";"0.00";NULL;NULL;NULL;NULL;"0";"0";"0";"0.00";"0";"0";"0";"0.00";"0.00";"23";"18";"37";"11";"36";"6";"3";"50.00";"2";"2";"1";"50.00";"1";"4";"2";"50.00";"1"
"3421";"861";"2006";"regular";"Ville Peltonen";"FLA";"L";"72";"36";"36";"25";"17";"4";"13";"0";"0";NULL;"3";"0";"11";"6";"6";"11";"1";"0.24";"20";"2";"17";"1";"7";"13";"9";"11";"0.28";"37";"6";"30";"1";"18";"19";"15";"22";"0.51";"7";"5";"2";"4";"3";"57";"9";"73";"32";"28";"14";"14";"7";"7";"14";"0";"0";"0";"0";"145";"11.70";"82";"985";"3999";"55";"52651";"731";"14292";"198";"713";"43";"175";"932";"749";"67";"221";"1038";"1";"43";"23";"35";"11";"24";"31.40";NULL;NULL;NULL;NULL;"12";"4";"8";"33.30";"23";"7";"16";"30.40";"0.80";"50";"32";"58";"27";"41";"7";"3";"42.90";"0";"2";"1";"50.00";"0";"5";"2";"40.00";"0"
"3422";"293";"2006";"regular";"Filip Kuba";"TBL";"D";"81";"41";"40";"32";"15";"5";"9";"1";"2";NULL;"1";"1";"7";"8";"6";"9";"0";"0.19";"22";"13";"8";"1";"9";"13";"11";"11";"0.27";"37";"18";"17";"2";"16";"21";"17";"20";"0.46";"-9";"-3";"-6";"-2";"-7";"94";"32";"96";"25";"36";"12";"24";"6";"12";"18";"0";"0";"0";"0";"106";"14.20";"100";"1212";"14659";"180";"89";"895";"10972";"135";"915";"173";"124";"1213";"875";"188";"146";"1211";"1";"51";"24";"0";"0";"0";"0.00";NULL;NULL;NULL;NULL;"0";"0";"0";"0.00";"0";"0";"0";"0.00";"0.00";"48";"113";"42";"43";"31";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"3423";"868";"2006";"regular";"Sami Salo";"VAN";"D";"67";"31";"36";"24";"14";"5";"9";"0";"6";NULL;"2";"3";"7";"7";"8";"6";"0";"0.21";"23";"13";"10";"0";"6";"17";"5";"18";"0.34";"37";"18";"19";"0";"13";"24";"13";"24";"0.55";"21";"13";"8";"8";"13";"77";"29";"43";"16";"26";"16";"10";"8";"5";"13";"0";"0";"0";"0";"143";"9.80";"89";"1287";"14545";"217";"58728";"876";"12976";"193";"915";"215";"171";"1302";"843";"218";"212";"1274";"1";"45";"29";"0";"0";"0";"0.00";NULL;NULL;NULL;NULL;"0";"0";"0";"0.00";"0";"0";"0";"0.00";"0.00";"40";"64";"62";"39";"14";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
